Id,Clean_Text,Sentiment,Vader_Prediction
19531,fyi customers item beef ocean fish formula red bag haste purchased thinking lb version chicken rice formula woops went bought lb bag chicken rice mix beef fish didnt wreak havoc pups digestive systemi say started feeding pup starting stinky farts never also roshans right fish breath ickoverall dog issues formula stinky ill stick chicken rice bag done,1,0
5473,baby loves earths best product food tasty doesnt cause constipation problem im happy find organic affordable food baby,1,1
12197,made china anything else need saidi used buy noticed label buy,0,0
18910,excellent gin great bargain subscribe save price havent tried flavors ginger sooooo gooood,1,1
13800,mcdougall soups favorite flavor take full min get fully hydrated pasta flavorful really enjoy eat everyday lunch mcdougalls soups helped stay vegan diet never feel like give taste quality,1,1
13189,first unwrapping oz package melittas cafe collection classique supreme ground coffee aroma may bring anticipation expect brand preparing two teaspoons depending ones preference hearing coffee maker percolate finally smelling freshly made pot coffee made taking first sip one experience melitta alternative gourmet coffees mild strong taste regular cup starbucks coffee drinkers familiar folgers gourmet selections may find brand comparable indeed coffee worth trying,1,1
12510,case holds lot still fold well great function looks nice magnet works well keep closed im impressed product probably look travel accessories,1,1
1227,potatoes pretty good eaten alone served meal really like potatoes easy choice,1,1
7986,great coffee one cup drinker traveler especially great travel pack suit cases wonderful overseas us style coffees hard found taste good,1,1
14184,newmans organics new zealand ranch style dog treats lamb barley recipe hit dog shar peibeagle mix extremely finicky appetite hard buy treats turns nose dry larger treats misgivings product treats larger expected two cookielike squares attached also powerful distinct smell usual favorite treats peanut butter cheese yet every time give one disappears seconds ill definitely buying theseim also grateful healthier ingredients organic barley organic lamb organic carrots organic apples organic palm oil preserved mixed tocopherols source vitamin e organic molasses,1,1
11634,seller great received timely manner shipped said would think great treats smell fresh crunchy treats hard soft dog lucy likes favorite doesnt get excited eat thats didnt give stars,1,1
17958,add body vi shake mix helped lose pounds fat gain pounds muscle love body vi p makes taste much better dont know p dont know make vishape taste good together makes day challenge easier ever,1,1
13981,really like whole wheat orzo lot could find ditalini would recommend anyone loves orzo want eat white flour,1,1
8281,cats love food referenced list companies dont test animals peta web site,1,1
13343,two siberian huskies oldest take medication every night hates way smells dig anything else try hide even cake amazing put capsule inside push treat together top gobbles completely masks scent younger dog actually beg treats yes younger dog also gets one every night without pill inside,1,1
11009,originally turned product tasted regular flavor version pineapples instantly hooked used get lot stomach cramps cramps feet since incorporated drink daily aided digestive system obliterated previous cramp problems would recommend vita coco friends family,1,0
367,buying quaker oats granola bars nature valley chewy bars better tasting make great snack im go chocolate peanuts raisinsit doesnt get better,1,1
10135,bought several brands microwave pork rinds lowreys besttheyre quick heat pending microwave rinds actuallytake shape available original hot spicy good deal throughamazoncom,1,1
3080,taste flaxseed wholewheat muffins great taste good chocolate flavor texture add chopped walnuts,1,1
16768,great taste solid flavor sparlking good thirst quencher great substitute soda,1,1
3017,im working always carry lunch much better food court much better regulation nutrient intake finding items high protein without high fat difficult task tuna excellent little chicken sea white tuna cups fill bill put one lunch fresh fruit veggie items perhaps dried fruits nuts good nutrition theres worry weight gain also im camping like take batch tuna cups along cases cup size right one servingi minor problem latest tuna cups might batch problem latest tuna dry almost choke seemed rather tasteless ive cups past seemed much better satisfied present ones however like product serving size deter future purchasesgary peterson,1,1
